2025-04-03 18:40:14.377 [restartedMain] INFO  com.wgcloud.WgcloudServiceApplication - Starting WgcloudServiceApplication using Java 19.0.2 on LAPTOP-1HFCDDG0 with PID 7408 (D:\Program\easyjava\wgcloud-3.5.7\wgcloud-server\target\classes started by Ho1L0w_By in D:\Program\easyjava\wgcloud-3.5.7)
2025-04-03 21:06:52.122 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='93cea211ba9e4e51885c35746e43e53f', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 21:06:51.069, isBlacklist=0}
2025-04-03 21:06:52.844 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='2d1378e1cfa245fba29fa3d8fd9ec57e', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 21:06:52.122, isBlacklist=0}
2025-04-03 21:06:53.715 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='3e2cf698a0384f888449c5f8b1dc6b82', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 21:06:52.845, isBlacklist=0}
2025-04-03 21:06:53.755 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:06:54.489 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='e332597d711042c192fb661ca8ecd75b', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 21:06:53.755, isBlacklist=0}
2025-04-03 21:06:55.203 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='8fbd83cacf134cf986831eca9b843f69', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 21:06:54.489, isBlacklist=0}
2025-04-03 21:06:55.943 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='74852747384a4413858f0bded660ccca', alarmType='SQL注入攻击', ipAddress='31.221.55.248', ipLocation='英国-Hackney', requestContentLength=117, createTime=2025-04-03 21:06:55.203, isBlacklist=0}
2025-04-03 21:06:55.990 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:06:56.003 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:06:56.630 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='566131f71df54400a0d02570bab4fab1', alarmType='DDos攻击', ipAddress='N/A', ipLocation='-s', requestContentLength=42, createTime=2025-04-03 21:06:56.008, isBlacklist=0}
2025-04-03 21:07:05.180 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 21:07:05
2025-04-03 21:07:05.206 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 21:07:05
2025-04-03 21:08:05.172 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 21:08:05
2025-04-03 21:08:05.172 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 21:08:05
2025-04-03 21:08:50.827 [taskScheduler-1] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 21:08:50.828 [taskScheduler-1] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:08:50.971 [http-nio-9999-exec-3] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743685730958_capture_20250403210850.pcap
2025-04-03 21:08:51.006 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:08:52.073 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='1362c89fe18246388fa46b106176e075', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 21:08:51.006, isBlacklist=0}
2025-04-03 21:08:52.622 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='a506c4a8b24e488b9f54981d21724258', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 21:08:52.073, isBlacklist=0}
2025-04-03 21:08:53.208 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='a1cd26622c5e4393aa023652531ab623', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 21:08:52.624, isBlacklist=0}
2025-04-03 21:08:53.243 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:08:53.882 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='c5df289888784190994edcc12b06bffe', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 21:08:53.243, isBlacklist=0}
2025-04-03 21:08:54.454 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='d241f6d02af54913b9730a960dad8529', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 21:08:53.882, isBlacklist=0}
2025-04-03 21:08:55.074 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='6a7c27fef33c448d9ad5663af6fe7956', alarmType='SQL注入攻击', ipAddress='31.221.55.248', ipLocation='英国-Hackney', requestContentLength=117, createTime=2025-04-03 21:08:54.454, isBlacklist=0}
2025-04-03 21:08:55.116 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:08:55.130 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:08:55.746 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='059c796b9858471e9a0eed707780e15d', alarmType='DDos攻击', ipAddress='N/A', ipLocation='-s', requestContentLength=42, createTime=2025-04-03 21:08:55.134, isBlacklist=0}
2025-04-03 21:09:05.176 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 21:09:05
2025-04-03 21:09:05.199 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 21:09:05
2025-04-03 21:10:05.176 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 21:10:05
2025-04-03 21:10:05.176 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 21:10:05
2025-04-03 21:10:50.949 [taskScheduler-1] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 21:10:50.950 [taskScheduler-1] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:10:51.208 [http-nio-9999-exec-8] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743685851176_capture_20250403211050.pcap
2025-04-03 21:10:51.234 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:10:52.274 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='1d7157adeb634970873cbd4a1b9b651b', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 21:10:51.234, isBlacklist=0}
2025-04-03 21:10:52.854 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='6f48830e5f5543a6bcd528baa834fa95', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 21:10:52.274, isBlacklist=0}
2025-04-03 21:10:53.520 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='3e51755e545444c5a814b7a33461a499', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 21:10:52.856, isBlacklist=0}
2025-04-03 21:10:53.561 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:10:54.198 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='b80e38c7ac874f889618d3b4392beb7c', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 21:10:53.562, isBlacklist=0}
2025-04-03 21:10:54.843 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='944e043bb6c643d1a06cef11d136337d', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 21:10:54.199, isBlacklist=0}
2025-04-03 21:10:55.425 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='9cdf1fe4c0a64f31901eaf35cb4be08b', alarmType='SQL注入攻击', ipAddress='31.221.55.248', ipLocation='英国-Hackney', requestContentLength=117, createTime=2025-04-03 21:10:54.843, isBlacklist=0}
2025-04-03 21:10:55.452 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:10:55.465 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:10:56.028 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='64f87c4c2475439d99a3345f68eba268', alarmType='DDos攻击', ipAddress='N/A', ipLocation='-s', requestContentLength=42, createTime=2025-04-03 21:10:55.469, isBlacklist=0}
2025-04-03 21:11:05.180 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 21:11:05
2025-04-03 21:11:05.215 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 21:11:05
2025-04-03 21:12:05.176 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 21:12:05
2025-04-03 21:12:05.176 [taskScheduler-40] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 21:12:05
2025-04-03 21:12:51.191 [taskScheduler-9] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 21:12:51.191 [taskScheduler-9] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:12:51.335 [http-nio-9999-exec-3] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743685971311_capture_20250403211250.pcap
2025-04-03 21:12:51.367 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:12:52.342 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='df2df6688b8b4c53bd5adb5efed96582', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 21:12:51.367, isBlacklist=0}
2025-04-03 21:12:52.920 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='5392efe7cfa8425a963bdc285eb3d677', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 21:12:52.342, isBlacklist=0}
2025-04-03 21:12:53.507 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='c734923be18145c28a5a2d9637908e3d', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 21:12:52.92, isBlacklist=0}
2025-04-03 21:12:53.549 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:12:54.125 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='c49df5ce14e6442c938de3005a9c34ac', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 21:12:53.549, isBlacklist=0}
2025-04-03 21:12:54.690 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='2a666b45b32a4e9e9e25f2575c0276a4', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 21:12:54.125, isBlacklist=0}
2025-04-03 21:12:55.293 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='8f4aefd4d02b4a6e9c5b344a070e4198', alarmType='SQL注入攻击', ipAddress='31.221.55.248', ipLocation='英国-Hackney', requestContentLength=117, createTime=2025-04-03 21:12:54.69, isBlacklist=0}
2025-04-03 21:12:55.341 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:12:55.361 [http-nio-9999-exec-3] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:12:55.982 [http-nio-9999-exec-3] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='90999c13da2e4115b312e769be899969', alarmType='DDos攻击', ipAddress='N/A', ipLocation='-s', requestContentLength=42, createTime=2025-04-03 21:12:55.381, isBlacklist=0}
2025-04-03 21:13:05.177 [taskScheduler-26] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 21:13:05
2025-04-03 21:13:05.177 [taskScheduler-27] INFO  com.wgcloud.task.ScheduledTask - heathMonitorTask------------2025-04-03 21:13:05
2025-04-03 21:13:05.211 [taskScheduler-26] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 21:13:05
2025-04-03 21:14:05.175 [taskScheduler-26] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务开始----------2025-04-03 21:14:05
2025-04-03 21:14:05.175 [taskScheduler-26] INFO  com.wgcloud.task.ScheduledTask - 批量提交监控数据任务结束----------2025-04-03 21:14:05
2025-04-03 21:14:52.231 [taskScheduler-9] INFO  org.pcap4j.core.PcapDumper - Closed.
2025-04-03 21:14:52.231 [taskScheduler-9] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:14:52.472 [http-nio-9999-exec-8] INFO  com.wgcloud.controller.AgentController - Pcap 文件上传成功: E:\wgcloud-new\wgcloud-3.5.7\upload\pcap\1743686092457_capture_20250403211450.pcap
2025-04-03 21:14:52.508 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:14:53.556 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='d29a10c098e74d579e2e4033b79f7b13', alarmType='文件上传攻击', ipAddress='49.18.116.85', ipLocation='韩国-Seongnam-si', requestContentLength=247, createTime=2025-04-03 21:14:52.508, isBlacklist=0}
2025-04-03 21:14:54.137 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='30512a6e82374d7c8f35d6538794854e', alarmType='文件上传攻击', ipAddress='1.215.4.154', ipLocation='韩国-Gwangmyeong-si', requestContentLength=259, createTime=2025-04-03 21:14:53.556, isBlacklist=0}
2025-04-03 21:14:54.743 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='b9ec8163f20442b9b324b82e3b444f82', alarmType='文件上传攻击', ipAddress='46.52.221.217', ipLocation='俄罗斯-莫斯科', requestContentLength=391, createTime=2025-04-03 21:14:54.137, isBlacklist=0}
2025-04-03 21:14:54.773 [http-nio-9999-exec-8] INFO  org.pcap4j.core.PcapHandle - Closed.
2025-04-03 21:14:55.350 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='93f6985f00d94ccdb8f1ac9c00fcec71', alarmType='SQL注入攻击', ipAddress='46.72.254.205', ipLocation='俄罗斯联邦-Voronezh', requestContentLength=87, createTime=2025-04-03 21:14:54.774, isBlacklist=0}
2025-04-03 21:14:55.979 [http-nio-9999-exec-8] INFO  com.wgcloud.analysis.AlarmInfoService - 成功保存报警信息: AlarmInfo{id='b5e885b4ae594393bc294d60c94feca9', alarmType='SQL注入攻击', ipAddress='27.41.41.140', ipLocation='中国-广州市', requestContentLength=93, createTime=2025-04-03 21:14:55.351, isBlacklist=0}
